,genres,artist_name,name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,cluster
177749,Jazz,Thievery Corporation,Vampires (Afrolicious & Rob Garza Remix),39,0.0631,0.698,7.2766166666666665,0.829,0.679,0.121,-9.571,0.0355,122.987,0.645,0
191811,Ska,Jimmy Cliff,Outsider,19,0.34,0.613,2.9513333333333334,0.845,2.1e-05,0.0817,-3.324,0.196,158.169,0.84,5
145631,Jazz,Mr. Käfer,Hidden Voice,59,0.106,0.519,3.36045,0.392,0.674,0.139,-13.33,0.0559,86.123,0.253,0
212758,Country,Easton Corbin,All Over The Road,62,0.0471,0.491,2.717783333333333,0.841,0.0,0.0886,-3.579,0.0421,199.851,0.721,6
157929,Ska,Dead Kennedys,Viva Las Vegas,33,0.133,0.34,2.7051166666666666,0.973,4.14e-05,0.0552,-3.77,0.0817,150.698,0.694,6
42747,Folk,Hop Along,Tibetan Pop Stars,51,0.0719,0.561,4.352033333333333,0.707,0.0,0.0782,-7.038,0.0397,122.816,0.559,1
148937,Jazz,Nina Simone,The Look of Love,46,0.891,0.623,2.3768833333333332,0.304,0.000147,0.146,-13.439,0.0309,111.946,0.498,2
124349,Classical,Wolfgang Amadeus Mozart,"Piano Concerto No. 11 in F Major, K. 413 (Version for Piano & String Quintet): II. Larghetto",36,0.979,0.341,6.8475,0.107,0.724,0.129,-19.95,0.0327,99.729,0.213,3
100896,Children’s Music,Lansdowne,Burn Brighter,52,0.00198,0.525,3.216,0.945,2.55e-05,0.347,-2.57,0.0549,89.475,0.548,1
53570,Blues,Jimmy Reed,You Got Me Dizzy,25,0.895,0.679,2.7666666666666666,0.384,0.000961,0.111,-11.978,0.037,131.02,0.759,2
19364,Dance,Steve Winwood,Back In The High Life Again,57,0.3,0.618,5.597333333333333,0.483,0.00056,0.158,-14.733,0.0346,168.574,0.707,6
27518,Alternative,Air,The Vagabond,48,0.23,0.608,5.62555,0.514,0.226,0.052,-4.782,0.0451,139.647,0.313,1
3401,Alternative,Thrice,The Artist In The Ambulance,54,9.2e-05,0.519,3.65445,0.868,0.000901,0.0881,-4.037,0.0761,174.73,0.72,6
48821,Blues,The White Stripes,Astro,30,0.124,0.57,2.70555,0.955,0.868,0.364,-3.954,0.0926,135.848,0.525,0
51949,Blues,Clutch,Ship Of Gold,31,0.00613,0.39,4.375783333333334,0.957,0.00418,0.145,-5.298,0.0654,92.528,0.624,5
230647,Soul,The Isley Brothers,"It's a Disco Night (Rock Don't Stop), Pts. 1 & 2",44,0.366,0.803,5.264666666666667,0.909,0.00901,0.0831,-6.039,0.0489,133.179,0.972,5
167653,Comedy,Kevin Hart,Sex,39,0.797,0.599,4.12045,0.914,0.0,0.34,-6.868,0.949,77.612,0.186,4
191419,Ska,The Skints,Fm: DJ Mr. Versatile Breakfast Show,18,0.136,0.703,0.8193333333333334,0.64,0.0,0.404,-12.242,0.439,92.929,0.775,5
41363,Folk,Cold War Kids,Love Is Mystical,65,0.006,0.572,3.5726666666666667,0.864,8.06e-06,0.217,-5.099,0.0395,106.018,0.667,1
146009,Jazz,Louis Prima,Just A Gigolo - Remastered,58,0.597,0.525,4.72,0.403,0.0,0.0565,-11.987,0.0945,125.187,0.718,2
91801,Hip-Hop,Young Dolph,What Yo Life Like,48,0.206,0.89,3.001516666666667,0.569,0.0,0.242,-5.505,0.328,141.949,0.464,1
78938,Children’s Music,Kali Uchis,Body Language - Intro,56,0.639,0.387,2.2723833333333334,0.706,0.00404,0.285,-8.74,0.128,115.956,0.588,2
156869,Ska,Goldfinger,A Million Miles,46,0.000816,0.49,2.0803833333333333,0.955,2.01e-06,0.109,-3.69,0.0951,97.567,0.423,1
88777,Hip-Hop,Rich The Kid,Made It (feat. Jay Critch & Rick Ross),54,0.0259,0.791,3.4966166666666667,0.835,0.0,0.142,-4.838,0.308,156.02,0.428,1
159878,Reggaeton,Almighty,Mañana (feat. Lenny Tavárez),41,0.501,0.862,3.8113333333333332,0.814,0.0,0.297,-6.072,0.105,90.022,0.903,5
66407,Folk,Van Morrison,The Things I Used to Do,44,0.262,0.608,5.930883333333333,0.531,0.0121,0.801,-10.379,0.0507,125.064,0.499,7
137053,Reggae,Los Cafres,Waitin en Vano,39,0.152,0.776,5.241516666666667,0.347,0.0,0.0483,-12.359,0.172,79.033,0.777,5
206930,Soundtrack,Thomas Bergersen,Undefeated,30,0.233,0.397,2.3741333333333334,0.64,0.578,0.0741,-6.562,0.0404,184.229,0.39,6
196940,Soul,Netherfriends,Aliens Are Real Don't Tweak,36,0.498,0.572,1.5660333333333334,0.372,2.55e-05,0.11,-11.93,0.0528,114.768,0.125,2
152133,Pop,The Chainsmokers,New York City,60,0.0127,0.564,3.84445,0.639,0.0,0.133,-6.828,0.038,126.062,0.0624,1
173317,Comedy,Katt Williams,`Xmas,16,0.905,0.428,1.3817833333333334,0.92,0.0,0.807,-12.986,0.922,77.997,0.125,4
119418,Rap,A$AP Mob,Please Shut Up,56,0.102,0.859,3.50555,0.424,0.0,0.327,-6.155,0.27,145.886,0.293,1
18355,Dance,James Arthur,Recovery,59,0.00532,0.385,4.631116666666666,0.632,0.0,0.138,-6.528,0.0488,150.305,0.246,6
105475,Opera,Giacomo Puccini,"Puccini: Gianni Schicchi: ""Brava la vecchia!"" (Schicchi, Lauretta, Rinuccio, Zita, Gherardo, Nella, Betto, Simone, Marco, La Ciesca, Gherardino)",4,0.981,0.423,1.72155,0.643,0.212,0.254,-5.588,0.108,138.87,0.405,9
149039,Jazz,Bugseed,revibe,38,0.00464,0.678,2.4108833333333335,0.585,0.47,0.114,-9.932,0.0848,88.007,0.115,0
147215,Jazz,Zoot Sims,Low Life,45,0.859,0.534,6.33445,0.193,0.387,0.128,-16.618,0.0371,106.056,0.266,2
30953,Anime,Bruce Faulconer,Piccolo VS. 17,18,0.00976,0.25,1.0437833333333333,0.799,0.864,0.369,-6.483,0.0466,141.134,0.445,0
64944,Folk,Houndmouth,15 Years,41,0.0451,0.28,3.12445,0.829,0.0,0.354,-6.332,0.0875,159.1,0.483,6
37742,Electronic,Slushii,Someone Else,31,0.0307,0.754,3.698716666666667,0.798,0.013,0.142,-4.746,0.0353,121.997,0.0687,1
228725,Soul,Billy Paul,Your Song,59,0.447,0.506,6.537333333333334,0.744,0.0,0.0761,-8.021,0.05,131.165,0.714,5
44171,Folk,Junip,Far Away,43,0.595,0.442,2.77,0.605,0.736,0.131,-12.946,0.0333,167.405,0.447,0
167388,Comedy,John Mulaney,Math and King Solomon,45,0.888,0.511,4.195116666666666,0.692,0.0,0.798,-7.04,0.935,61.362,0.536,4
108684,Pop,Martin Garrix,In the Name of Love,83,0.109,0.501,3.2617833333333333,0.519,0.0,0.454,-5.88,0.0409,133.99,0.168,1
115215,Rap,The Black Eyed Peas,Boom Boom Pow,63,0.15,0.869,4.190666666666667,0.851,0.000873,0.136,-6.201,0.0827,130.09,0.395,1
218753,World,William Matthews,So Good To Me,24,0.000745,0.549,4.23555,0.505,0.0,0.122,-7.206,0.032,81.988,0.521,5
158552,Reggaeton,Darkiel,Chiquitita,52,0.43,0.945,3.31775,0.668,1.3e-06,0.12,-5.815,0.0715,108.025,0.726,5
88625,Hip-Hop,Shy Girls,Drain,52,0.558,0.813,3.562,0.508,0.831,0.104,-11.08,0.141,163.982,0.71,0
81653,Opera,"Orchestra Del Teatro Alla Scala, Milano","I Lombardi alla prima crociata: O Signore, del tetto natio (Chorus)",11,0.984,0.187,3.945116666666667,0.0985,0.287,0.0586,-19.656,0.0431,83.001,0.0684,9
158574,Reggaeton,Dalex,Por Ti,51,0.424,0.762,3.24545,0.531,1.27e-06,0.0563,-7.3,0.191,86.023,0.824,5
161790,Reggaeton,Justin Quiles,Lo Perdona,31,0.693,0.707,3.266,0.525,7.91e-06,0.0845,-8.497,0.06,130.947,0.399,2
146749,Jazz,CoryaYo,1995,48,0.101,0.798,2.65095,0.481,7.03e-06,0.196,-8.435,0.17,90.188,0.579,5
178631,Jazz,Jamiroquai,Emergency on Planet Earth - Remastered,46,0.256,0.745,4.086216666666667,0.841,8e-05,0.0992,-5.229,0.0633,117.97,0.874,5
191043,Ska,Strike Anywhere,The Crossing,16,0.00052,0.206,2.828883333333333,0.981,0.00235,0.127,-3.67,0.129,184.472,0.532,6
196316,Movie,Randy Newman,Sneakin' Around (Maverick - Original Motion Picture Score) - Remastered,3,0.92,0.446,0.77555,0.0926,0.985,0.116,-21.396,0.0305,74.172,0.416,3
100722,Children’s Music,Flight Facilities,Clair De Lune,47,0.737,0.665,7.664,0.322,0.669,0.123,-13.3,0.0278,115.021,0.0896,0
7613,Country,Josh Thompson,Daddy Had a Beer,37,0.259,0.469,2.72025,0.695,0.0,0.36,-4.455,0.0374,131.951,0.424,6
214831,Country,George Jones,Choices,50,0.537,0.476,3.4368833333333333,0.349,0.0,0.0805,-11.635,0.0275,138.085,0.316,2
142875,Indie,Soccer Mommy,Blossom (Wasting All My Time),47,0.865,0.586,3.202366666666667,0.136,2.13e-06,0.11,-15.007,0.0276,84.004,0.317,2
170359,Comedy,Rodney Carrington,Letter To My Penis,28,0.349,0.58,2.5071166666666667,0.667,0.0,0.0611,-5.115,0.0992,78.183,0.607,5
209209,World,Housefires,One Thing,38,0.427,0.272,5.8078,0.602,0.0,0.415,-8.532,0.0382,134.9,0.174,6
3646,Country,Alabama,Old Flame,40,0.369,0.671,3.231116666666667,0.393,0.0,0.0959,-11.396,0.0317,110.47,0.644,2
122524,Reggae,MAGIC!,Rude (Acoustic),71,0.358,0.736,3.7309,0.847,0.0,0.101,-4.287,0.0756,143.996,0.915,5
209633,World,Gipsy Kings,Papa No Pega la Mama,43,0.826,0.669,3.0848833333333334,0.652,0.047,0.407,-15.843,0.0514,111.79,0.662,2
120250,Rap,Call Me Karizma,Serotonin,53,0.271,0.47,2.6117833333333333,0.418,0.000196,0.159,-9.299,0.176,77.759,0.224,2
168060,Comedy,Stephen Lynch,Talk to Me,37,0.477,0.562,3.3411166666666667,0.607,0.0,0.927,-6.109,0.198,137.3,0.63,7
157891,Ska,Save Ferris,Spam,31,0.0146,0.664,2.48,0.853,3.33e-06,0.681,-5.75,0.0782,105.532,0.908,7
61889,Folk,The Beach Boys,Darlin' - Remastered,53,0.00533,0.63,2.2426666666666666,0.661,1.45e-05,0.162,-7.465,0.0263,126.975,0.953,5
80262,Opera,Giuseppe Verdi,"I Lombardi / Act 2: ""La mia letizia infondere""",20,0.988,0.336,2.19,0.248,0.159,0.0996,-13.176,0.041,77.717,0.192,9
148622,Jazz,Django Reinhardt,Django's Tiger,42,0.957,0.741,2.63355,0.572,0.707,0.107,-9.415,0.0456,112.832,0.96,0
36134,Electronic,Moderat,Milk,30,0.13,0.823,10.067333333333334,0.601,0.883,0.587,-10.606,0.0695,115.014,0.19,0
144511,Indie,Sharon Van Etten,Tarifa,51,0.25,0.276,4.84355,0.328,0.000333,0.0871,-9.152,0.0289,72.931,0.103,2
14181,Dance,Rihanna,S&M,68,0.0156,0.764,4.058883333333333,0.673,6.56e-05,0.195,-4.946,0.0437,127.941,0.8,5
11280,Alternative,Moka Only,Spots,47,0.444,0.68,0.5791666666666667,0.274,0.681,0.101,-14.523,0.144,186.413,0.973,0
110328,Pop,Pearl Jam,Even Flow,75,0.00178,0.394,4.87635,0.944,4.54e-06,0.298,-6.506,0.0761,105.338,0.265,1
109310,Pop,Charlotte Lawrence,Sleep Talking,73,0.452,0.661,3.7370666666666668,0.762,0.0,0.162,-4.307,0.0402,101.99,0.583,1
67318,Hip-Hop,Joyner Lucas,Just Let Go,71,0.373,0.645,4.4425333333333334,0.698,0.0,0.106,-6.525,0.376,139.867,0.5,1
23779,Electronic,Jon Hopkins,Everything Connected,49,0.00542,0.677,10.504,0.612,0.736,0.109,-9.949,0.0614,124.984,0.103,0
32858,Anime,eufonius,Holograph,18,0.0361,0.628,3.8197666666666668,0.814,3.65e-05,0.103,-4.157,0.0266,100.006,0.45,5
123713,Classical,Edward Elgar,"Variations on an Original Theme, Op. 36 'Enigma': Variation XI. Allegro di molto ""G.R.S.""",8,0.976,0.424,0.9793333333333333,0.383,0.874,0.319,-14.73,0.0432,176.359,0.661,0
163060,Reggaeton,Joey Montana,Suena El Dembow - Lafame Remix,34,0.419,0.521,3.3833333333333333,0.841,0.0,0.159,-3.379,0.0513,195.837,0.681,6
93776,Indie,Santigold,Disparate Youth,60,0.0131,0.642,4.74,0.931,0.825,0.215,-4.142,0.0417,152.005,0.548,0
138872,Reggae,Beenie Man,Lifeline Remix (feat. DJ Mugsy Mugs & Swallow),28,0.00303,0.593,3.04925,0.628,0.0,0.304,-7.651,0.274,192.253,0.459,6
229194,Soul,Al Green,Stay With Me (By The Sea),42,0.589,0.673,3.39045,0.513,0.0325,0.145,-10.747,0.0278,90.35,0.671,2
44975,Folk,James Taylor,Secret O' Life,45,0.878,0.723,3.57045,0.206,0.000763,0.0966,-16.78,0.0318,99.561,0.298,2
144367,Indie,Sufjan Stevens,"For the Widows in Paradise, For the Fatherless in Ypsilanti",50,0.949,0.5,3.95645,0.303,0.221,0.356,-13.923,0.0281,142.433,0.606,2
6954,Country,Tim McGraw,Kill Myself,38,0.701,0.574,3.117783333333333,0.557,2.64e-05,0.104,-5.848,0.0282,152.104,0.2,2
173378,Comedy,Anjelah Johnson,Nail Salon Repercussions,15,0.901,0.426,2.9367833333333335,0.724,2.03e-05,0.606,-13.355,0.876,86.568,0.0817,4
188258,Ska,The Forces Of Evil,Mistake,17,0.0432,0.46,2.962666666666667,0.95,0.0,0.362,-3.723,0.0789,116.116,0.577,7
183193,Movie,Oliver Wallace,"In the Doghouse/The Rat Returns/Falsely Accused/We've Got to Stop That Wagon/Trusty's Sacrifice - From ""Lady and the Tramp""/Score",19,0.973,0.362,6.0937833333333336,0.259,0.696,0.103,-13.272,0.0452,151.825,0.187,3
175878,Comedy,Patrice O'Neal,Woman Stories (Jfl 2008),15,0.803,0.441,2.8808166666666666,0.725,0.0,0.865,-15.498,0.911,80.521,0.293,4
221932,Rock,Imagine Dragons,Friction,61,0.0508,0.671,3.3633333333333333,0.537,0.0259,0.19,-8.745,0.0358,104.007,0.273,1
119457,Rap,2Pac,No More Pain,55,0.0202,0.717,6.246666666666667,0.906,0.0625,0.312,-6.017,0.0899,77.012,0.859,5
44034,Folk,Frances Cone,Arizona,46,0.466,0.279,3.2977833333333333,0.439,0.00832,0.12,-7.272,0.03,132.745,0.169,2
92232,Hip-Hop,BROCKHAMPTON,CASH,51,0.184,0.611,3.2533333333333334,0.795,0.0313,0.321,-8.59,0.0485,75.015,0.396,1
209568,World,Jon Hopkins,Lost Map / The Hawk,38,0.955,0.186,3.8053333333333335,0.136,0.964,0.111,-21.574,0.0357,89.06,0.066,3
46341,Blues,Cream,I Feel Free,55,0.169,0.397,2.887783333333333,0.423,9.58e-05,0.0957,-14.027,0.0278,88.462,0.49,2
12637,Alternative,The Mars Volta,Eriatarka,43,0.0262,0.184,6.3406,0.956,0.00223,0.54,-2.552,0.222,158.562,0.277,6
83946,R&B,Elley Duhé,SAVIOR,48,0.0459,0.846,3.3926666666666665,0.692,0.0,0.127,-3.303,0.0623,123.95,0.228,1
33084,Anime,Tomohisa Sako,Mr. Rainy,19,0.028,0.679,4.490883333333334,0.635,0.0,0.275,-6.497,0.0289,130.996,0.867,5
211730,Comedy,Andy Woodhull,Dishes,11,0.782,0.625,2.8666666666666667,0.321,0.0,0.759,-18.035,0.956,74.89,0.543,4
156048,Rock,The Green,Alive,49,0.0678,0.866,4.7202166666666665,0.481,0.0,0.104,-7.727,0.0822,119.957,0.661,5
19122,Dance,Foals,Late Night - Solomun Remix,61,0.0242,0.849,8.405783333333334,0.574,0.573,0.104,-11.77,0.0532,122.002,0.161,0
23221,Electronic,Alison Wonderland,Sometimes Love - Alison Wonderland x SLUMBERJACK,46,0.0191,0.623,3.3679333333333332,0.907,0.0477,0.297,-2.653,0.132,148.088,0.422,6
183187,Movie,Richard M. Sherman,"Ouvertüre - Mary Poppins - aus ""Mary Poppins""/Deutscher Original Film-Soundtrack",18,0.852,0.307,4.1,0.449,0.7,0.083,-12.599,0.0382,125.787,0.207,3
184394,Movie,Grégory Lemarchal,Con Te Partiro,29,0.795,0.27,4.449716666666666,0.375,1.91e-06,0.14,-7.6,0.0319,85.875,0.373,2
54021,R&B,Kali Uchis,Loner,61,0.873,0.722,3.533333333333333,0.675,0.118,0.305,-5.61,0.0775,120.012,0.507,2
26616,Electronic,Everything But The Girl,Missing - Todd Terry Club Mix,30,0.0181,0.733,4.942666666666667,0.871,0.0869,0.041,-8.397,0.0329,123.469,0.817,5
154572,Rock,KISS,Calling Dr. Love,52,0.681,0.531,3.7911166666666665,0.876,5.49e-06,0.297,-8.12,0.155,127.129,0.523,1
7775,Country,Townes Van Zandt,Lungs,38,0.748,0.621,2.4897833333333335,0.304,0.0,0.0684,-16.648,0.0623,100.548,0.573,2
198220,Soundtrack,Trent Reznor and Atticus Ross,Intriguing Possibilities,45,0.79,0.591,4.406633333333334,0.439,0.898,0.107,-15.027,0.0506,132.983,0.0236,0
154214,Rock,The Everly Brothers,Bye Bye Love,61,0.724,0.547,2.3817833333333334,0.523,0.0,0.103,-9.176,0.0572,169.598,0.89,2
58687,Opera,Gaetano Donizetti,Clarinet Concerto in B-Flat Major: Andante sostenuto,23,0.982,0.0888,4.166666666666667,0.0112,0.777,0.123,-25.666,0.0481,68.878,0.0616,3
100952,Children’s Music,The Fratellis,Henrietta,48,0.023,0.609,3.5271166666666667,0.951,0.0,0.136,-3.267,0.0918,122.455,0.872,5
194100,Movie,Randy Newman,"Way Off Course - From ""James and the Giant Peach"" / Score",6,0.98,0.25,1.7968833333333334,0.0256,0.0766,0.102,-24.396,0.0453,103.046,0.0393,9
157226,Ska,Streetlight Manifesto,Riding the Fourth Wave,34,0.0906,0.448,2.2053333333333334,0.913,0.442,0.186,-2.528,0.104,96.551,0.482,5
162766,Reggaeton,Wisin & Yandel,"Pegao - Live At Coliseo Jose Miguel Agrelot, Puerto Rico/2010",37,0.292,0.725,2.9417833333333334,0.915,9.73e-06,0.964,-4.928,0.195,96.052,0.597,7
147487,Jazz,Rymden,Bergen,43,0.596,0.318,6.40155,0.52,0.878,0.0666,-11.279,0.028,152.376,0.401,0
69800,Hip-Hop,Vince Staples,Relay,57,0.0524,0.772,2.296883333333333,0.837,0.0,0.585,-3.745,0.213,160.024,0.27,7
102171,Children’s Music,Car Seat Headrest,Destroyed By Hippie Powers,51,0.0106,0.534,5.05955,0.663,0.0184,0.0708,-5.679,0.0395,104.927,0.315,1
58612,Opera,Dietrich Fischer-Dieskau,D. 911: Op. 89 : Die Wetterfahne,23,0.991,0.518,1.8782166666666666,0.218,0.000266,0.114,-10.527,0.0827,100.128,0.523,2
197170,Soul,Maya Payne,If Only,38,0.00678,0.536,3.77885,0.559,2.45e-06,0.166,-5.274,0.0447,137.832,0.059,6
62611,Folk,VACAY,Shaky Hands - Piano Version,43,0.791,0.61,3.2649166666666667,0.298,0.0,0.185,-7.625,0.0347,117.003,0.32,2
156713,Ska,Rx Bandits,Ruby Cumulous,42,0.00323,0.475,4.8524666666666665,0.862,0.000795,0.112,-6.955,0.163,180.257,0.704,6
13953,Dance,George Michael,Faith - Remastered,75,0.0094,0.887,3.22,0.48,3.58e-05,0.0662,-11.994,0.117,95.846,0.607,1
124819,Classical,Ludwig van Beethoven,"Piano Sonata No. 14 In C Sharp Minor, Op. 27 No. 2 -""Moonlight"" : 2. Allegretto",37,0.996,0.591,2.456,0.0693,0.963,0.139,-23.772,0.0577,94.516,0.417,3
106943,Opera,Vincenzo Bellini,Norma / Act 2: Scena - Introduzione,9,0.979,0.104,4.54,0.0105,0.832,0.0894,-31.96,0.0444,88.289,0.0389,3
86743,R&B,Erykah Badu,Sometimes - Mix #9,45,0.3,0.816,0.7388833333333333,0.404,0.0395,0.109,-17.457,0.165,90.035,0.713,5
145436,Jazz,Duke Ellington,In A Sentimental Mood,68,0.936,0.464,4.253783333333334,0.305,0.0846,0.208,-12.435,0.0316,108.231,0.282,2
81323,Opera,Georges Bizet,"Carmen, WD. 31, Act I: C'est très bien...Près des remparts de Séville (Seguidilla)",13,0.969,0.321,4.562216666666667,0.0893,8.01e-06,0.73,-21.602,0.0754,81.912,0.176,9
65591,Folk,The Grass Roots,Back To Dreamin' Again,47,0.308,0.623,2.6206666666666667,0.612,0.00211,0.067,-7.808,0.0456,101.255,0.762,5
141219,Indie,G-Eazy,Wasabi,53,0.0882,0.634,2.91185,0.525,0.0,0.0937,-8.628,0.411,140.112,0.464,1
148432,Jazz,A Tribe Called Quest,Midnight Marauders Tour Guide,43,0.552,0.549,0.75555,0.124,0.188,0.175,-21.527,0.501,97.653,0.794,2
191052,Ska,The Suicide Machines,Pins And Needles,14,0.0267,0.203,0.8306666666666667,0.988,0.00319,0.592,-4.033,0.16,177.571,0.473,6
114385,Rap,Justin Timberlake,My Love (feat. T.I.),72,0.277,0.772,4.602666666666667,0.68,1.17e-05,0.682,-5.881,0.224,119.953,0.807,7
13388,Alternative,Dread Mar I,Salvame,58,0.0311,0.689,5.395116666666667,0.492,2.69e-05,0.069,-6.518,0.0376,173.736,0.686,6
123338,Classical,Ludwig van Beethoven,"Sonata No. 14 in C-Sharp Minor, Op. 27, No. 2 ""Moonlight"": I. Adagio sostenuto",47,0.993,0.112,5.066216666666667,0.00376,0.953,0.0936,-41.816,0.0499,63.364,0.104,3
164199,Reggaeton,Raes,Sin Ti,37,0.237,0.824,2.7950833333333334,0.739,2.71e-05,0.64,-5.02,0.045,102.032,0.337,7
140322,Indie,Rilo Kiley,Portions for Foxes,52,0.000938,0.474,4.744,0.807,0.0121,0.154,-3.635,0.035,138.913,0.302,6
141093,Indie,The Moth & The Flame,The New Great Depression,49,0.524,0.649,3.199116666666667,0.688,0.00212,0.155,-6.066,0.156,170.137,0.565,6
63964,Folk,Middle Brother,Blue Eyes,43,0.00069,0.45,4.084,0.73,0.0,0.101,-4.403,0.0288,148.338,0.599,6
160641,Reggaeton,J Alvarez,Piensas En Mi,37,0.236,0.807,3.9057833333333334,0.798,0.0,0.109,-3.855,0.132,174.014,0.759,5
134463,Reggae,SOJA,Strength To Survive,35,0.228,0.733,3.4028833333333335,0.499,0.0,0.309,-6.419,0.038,124.035,0.843,5
66543,Folk,Nick Wilson,Coming up Slowly,41,0.759,0.218,4.320533333333334,0.255,1.99e-06,0.333,-10.891,0.0318,94.851,0.0854,9
218150,World,Symphony Worship,Dengan Apa Kan Kubalas (Live),49,0.0217,0.32,7.360666666666667,0.557,0.000222,0.251,-9.518,0.0343,149.931,0.149,6
217553,World,Dean Evenson,Mother Matters,33,0.985,0.133,7.239116666666667,0.0924,0.918,0.598,-20.701,0.0408,174.806,0.0474,3
156260,Rock,All Time Low,Damned If I Do Ya (Damned If I Don't),54,0.00635,0.554,3.1166666666666667,0.902,0.0,0.328,-4.018,0.0569,126.022,0.657,6
96297,Indie,Local Natives,Airplanes,50,0.534,0.588,3.96555,0.529,0.0683,0.126,-7.838,0.0242,95.971,0.591,2
203791,Soundtrack,Alexandre Desplat,Stunt Expo 2004,28,0.686,0.497,2.4631166666666666,0.484,0.125,0.161,-11.264,0.068,125.075,0.0901,2
175290,Comedy,Eddie Izzard,Being Cool,11,0.862,0.48,2.30645,0.532,0.0,0.947,-20.93,0.947,165.459,0.341,4
170857,Comedy,Pablo Francisco,Celebrities at Subway,21,0.869,0.474,4.716,0.946,6.96e-06,0.837,-10.0,0.917,135.987,0.13,4
20872,Dance,Ne-Yo,WITHOUT U,54,0.637,0.573,3.24155,0.507,4.74e-06,0.0906,-4.873,0.146,86.711,0.338,2
165013,Reggaeton,Caibo,En Mi Lugar,20,0.149,0.662,4.4348833333333335,0.865,0.0,0.0346,-6.572,0.0595,94.994,0.514,5
138288,Reggae,Manudigital,Only Just Begun,42,0.439,0.831,3.400533333333333,0.854,6.69e-06,0.147,-4.275,0.105,93.025,0.743,5
27760,Anime,MYTH & ROID,STYX HELIX,52,0.0402,0.591,4.826216666666666,0.859,1.58e-05,0.0596,-5.463,0.0554,122.989,0.328,1
80925,Opera,Adolphe Adam,Giselle: No. 7 - Marche,13,0.861,0.466,3.6128833333333334,0.383,0.692,0.0927,-16.976,0.0738,112.272,0.548,3
204570,Soundtrack,Steven Price,Tiangong,32,0.0686,0.172,6.474216666666667,0.272,0.953,0.0863,-16.962,0.0446,121.76,0.033,3
38695,Electronic,Shinichiro Yokota,Right Here! Right Now!,39,0.0323,0.839,4.525083333333333,0.397,0.851,0.0685,-9.727,0.0529,113.99,0.822,0
122168,Rap,Spose,I'm Awesome,47,0.149,0.609,4.152666666666667,0.778,1.21e-06,0.631,-5.492,0.366,91.858,0.802,7
35581,Anime,miwa,Shiny,15,0.272,0.686,4.313116666666667,0.807,0.0,0.136,-3.471,0.0421,148.033,0.484,6
65158,Folk,Broken Social Scene,Cause = Time,45,0.00108,0.389,5.514216666666667,0.559,0.00848,0.217,-8.535,0.0394,148.007,0.346,6
139151,Reggaeton,Ozuna,Me Ama Me Odia,67,0.222,0.737,5.421083333333334,0.699,1.52e-05,0.0785,-5.804,0.15,135.998,0.42,1
12531,Alternative,Gorillaz,Double Bass,38,0.0613,0.699,4.782216666666667,0.553,0.819,0.13,-10.546,0.109,164.847,0.569,0
224610,Rock,Summer Salt,One Last Time,57,0.754,0.71,3.627266666666667,0.359,0.228,0.0894,-10.925,0.0281,109.989,0.434,2
49185,Blues,The Drifters,Some Kind of Wonderful,42,0.721,0.516,2.342216666666667,0.506,1.17e-06,0.176,-9.043,0.0343,121.292,0.622,2
181436,Jazz,Ronnie Laws,Tidal Wave,29,0.0654,0.359,4.20045,0.667,1.35e-06,0.0979,-12.597,0.0312,95.822,0.5,5
228876,Soul,Baby Huey & The Baby Sitters,Hard Times,50,0.372,0.662,3.38955,0.909,5.78e-05,0.0841,-5.817,0.057,91.453,0.714,5
119173,Rap,Lil Durk,Spazz,54,0.389,0.796,4.415,0.705,0.0,0.136,-5.331,0.107,151.966,0.412,1
16384,Dance,Justin Timberlake,Midnight Summer Jam,58,0.101,0.805,5.2088833333333335,0.759,0.354,0.183,-5.198,0.0438,120.057,0.721,5
135778,Reggae,The Cat Empire,Days Like These,45,0.474,0.689,4.13,0.75,2.3e-06,0.345,-7.09,0.054,102.71,0.9,5
155010,Rock,Pavement,Father to a Sister of Thought,53,0.051,0.397,3.51,0.559,0.109,0.0907,-9.331,0.0285,104.078,0.189,1
121987,Rap,Wale,LoveHate Thing - feat. Sam Dew,51,0.0771,0.736,4.456666666666667,0.691,0.0,0.0422,-6.118,0.169,99.954,0.18,1
86438,R&B,Gerald Levert,Thinkin' Bout It,42,0.0983,0.734,6.517333333333333,0.659,0.0,0.252,-5.191,0.0711,116.485,0.388,1
30081,Anime,今井麻美,World-Line,27,0.00633,0.463,4.70845,0.892,1.55e-06,0.0785,-4.897,0.0678,155.978,0.413,6
124244,Classical,Gustav Mahler,"Das Klagende Lied / Pt. 2: ""Von hohen Felsen erglänzt das Schloß""",3,0.78,0.278,3.9968833333333333,0.43,0.0793,0.333,-13.078,0.0594,123.461,0.154,9
178689,Jazz,Guthrie Govan,Beautiful Imperfection,42,0.239,0.366,2.3448333333333333,0.493,0.73,0.172,-8.635,0.0336,173.657,0.223,0
201003,Soundtrack,Jonny Greenwood,Tree Strings,32,0.828,0.116,5.1802166666666665,0.282,0.861,0.0942,-12.449,0.0333,63.549,0.0375,3
20631,Dance,Carlos Vives,La Tierra del Olvido,57,0.437,0.663,4.43,0.605,0.0,0.0894,-8.534,0.0588,100.854,0.836,5
